material_class,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_reaction_N_per_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,post_event_tip_x_m,post_event_tip_y_m,post_event_process_zone_fingerprint,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_sha256,semantic_role
DBTT,161,1,1257,1535.3361030659457,3.6555621501569974e-05,6482116.7935221195,24680.624258598353,104.78491501001444,807.1673234797162,814.1356990318212,6.968375552105031,0.0013141356990318213,2.2605972115559943e-06,4dbe370fc16500ff2b5a3fc6e6e8f126897be81c7a0abcc6be6b12e9251b82fb,3.360000846441835e-07,8.000002570118792e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,162,1,1261,1535.3361034019458,3.6555621509569976e-05,6210410.311050194,46877.53208578536,144.4119276786803,814.1356990318212,816.4327731854614,2.2970741536401054,0.0013164327731854612,2.225642274215883e-06,7a046195231b6832222c73329cea91c29bfad9dc8b4679e83bab66ac8e8fd34c,9.709151527204085e-07,2.3117013132293446e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,163,1,1271,1535.336104372861,3.655562153268699e-05,6205971.843234985,46250.782686091625,143.44329032921144,816.4327731854614,820.6794231797797,4.246649994318419,0.0013206794231797796,2.0963684625318457e-06,99efe401cdb30565fbd524e4bd9d012d08ee08fe52048b11e922a5094afd3b65,1.3052635949861724e-06,3.107771337365964e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,164,1,1281,1535.3361056781246,3.65556215637647e-05,6195919.808926403,44954.03152277667,141.41810656377248,820.6794231797797,826.3587440912025,5.67932091142284,0.0013263587440912026,1.4891553662165416e-06,8315b91075f8dc5f1e8e9e57ae2a5dc0846881b42294a6c962cca544b3e05a5a,1.4787929103476927e-06,3.5209330026195196e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,165,1,1291,1535.3361071569175,3.655562159897403e-05,6183111.546037868,41967.762935287334,136.6402365968203,826.3587440912025,832.7221966897223,6.363452598519541,0.001332722196689722,2.664156755112508e-06,ecc1fcf9ae720fb14f065b8d894836ea9106f1784d28eea6c125333ed3922f4a,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,166,1,1292,1535.3361072409175,3.6555621600974034e-05,6160133.956853219,40773.89440319253,134.68269320385048,832.7221966897223,834.998028713343,2.2758320236209406,0.0013349980287133431,2.977780917490532e-06,44efa7d7d232f351b3a6d3f3265c82f53615bb9f7d5563d64a46938cf81a8812,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,167,1,1294,1535.3361074089175,3.6555621604974035e-05,6520734.02292655,35945.37515693642,126.45680520744028,834.998028713343,837.295368808968,2.2973400956249024,0.001337295368808968,2.977780917490532e-06,27ef7d9614b8f572e014da1e9ed4f69c513725ca2975e4a49260e874e7c3e2d0,3.360000846441835e-07,8.000002570118792e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,168,1,1298,1535.3361077449176,3.655562161297404e-05,6516716.040201057,36301.81105262593,127.08223416352108,837.295368808968,839.5927089045929,2.2973400956249024,0.0013395927089045927,2.977780917490532e-06,2aa43ad36993dd9135200faad76c0713583e8c43ed316480c1704dcaae3070b6,1.6203966879402287e-06,3.858085996944621e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,169,1,1308,1535.3361093653143,3.65556216515549e-05,6512598.91126451,36681.35101920304,127.74483707950824,839.5927089045929,846.6833810132568,7.090672108663823,0.0013466833810132567,2.977780917490532e-06,4580bf59587b64c0e0cdb36637d62e44ba2fbebdb5329303c2ddee8887d3b4f9,3.360000846441835e-07,7.999995793855214e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,170,1,1312,1535.3361097013144,3.655562165955489e-05,6494267.69125531,38360.6549808832,130.63624910926941,846.6833810132568,848.9807211088817,2.2973400956249024,0.0013489807211088816,2.977780917490532e-06,496b2f0342cb36f0089b9788022eb45a7590a2a25df32fcd96025e4f2f1dd5e3,2.033802275036578e-06,4.842388426004596e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,171,1,1322,1535.3361117351167,3.655562170797878e-05,6485494.762740067,39094.14909092737,131.87928313575088,848.9807211088817,858.0524284739612,9.071707365079526,0.0013580524284739612,2.977780917490532e-06,e679d54c7d396da2fbca5b3711c591104a1fb58f18b0ea725601f1e2851cd76b,8.794017958280165e-07,2.0938112355040062e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,172,1,1332,1535.3361126145185,3.655562172891689e-05,6450996.326506477,34593.802435025944,124.056591826681,858.0524284739612,861.9001406738453,3.847712199884102,0.0013619001406738453,3.03633215696036e-06,71fa97f55a1f20a01b14a3152b742e85128a1da480afbab58a90ccc08fa2b104,3.360000846441835e-07,8.00000934638237e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,173,1,1336,1535.3361129505186,3.65556217369169e-05,6443634.131599163,35603.94394280137,125.85479008110543,861.9001406738453,864.1932269290257,2.2930862551805156,0.0013641932269290256,3.1760709893146622e-06,a2b356121ceb29dc93873bcd31e9566e502b4ed1bb3f8dfaf8039b0b0f22fa95,8.400002116104588e-07,1.99999996490334e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,174,1,1346,1535.3361137905188,3.65556217569169e-05,6439066.965569237,36147.96243064679,126.81265828020652,864.1932269290257,867.6967208578355,3.5034939288097147,0.0013676967208578355,3.550652286905301e-06,7efe3559d9a259df039ae7de337aa86b387d153b925b61c0131995fff07c48d5,6.72000169288367e-07,1.6000005140237583e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,175,1,1354,1535.336114462519,3.6555621772916904e-05,6434666.722020196,35817.99759775734,126.23254750399961,867.6967208578355,870.5561219760367,2.8594011182011756,0.0013705561219760367,3.1121771361950858e-06,db30612d27395ad65f6b418b1fe2788284b80272cd692c686a22925b770b86fb,3.3136486763396533e-06,7.889641630981492e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,176,1,1364,1535.3361177761676,3.655562185181332e-05,6427059.258885083,37553.4067517486,129.25440890916488,870.5561219760367,885.0337375972999,14.477615621263105,0.0013850337375972996,3.1121771361950786e-06,39322797887edc5f7b688e01fc0bbab72d5450d2a623ed1a23d99f304e479f89,2.1787741388834547e-06,5.187555029637081e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,177,1,1374,1535.3361199549418,3.655562190368887e-05,6507737.449641265,21650.656158278063,98.14229890471992,885.0337375972999,894.5678013691281,9.534063771828375,0.001394567801369128,3.112177136195074e-06,3473b653b11abaf30e3bc448534bfca9574f7ab5769a6ce5c4c8cfa56896febd,1.0431836017232854e-06,2.48377165189273e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,178,1,1384,1535.3361209981254,3.655562192852659e-05,6497828.324830865,21293.79739184744,97.33011893291115,894.5678013691281,899.1326537645921,4.564852395463979,0.001399132653764592,3.112177136195072e-06,e8e11163a7f269dc0b634504403e599220c64bf9f9f95fafb25664e68517badb,1.404853264830308e-06,3.344884997235828e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,179,1,1394,1535.3361224029786,3.655562196197544e-05,6489253.717140262,21426.367289126683,97.63262541209714,899.1326537645921,905.2801307930976,6.147477028505422,0.0014052801307930976,3.112177136195069e-06,9f3dda2ac4669df41b1ee61f2afe1c9bcf8d35575d594ea19c4d93b484ec5915,2.5200006348313764e-07,6.000008703852672e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,180,1,1397,1535.3361226549787,3.6555621967975446e-05,6462018.369996035,29090.511554507,113.76177889138327,905.2801307930976,907.5774708887225,2.2973400956249024,0.0014075774708887225,3.1121771361950676e-06,26d7de4c19363217b920b552aaee55f308773624722bb71efcbb6e8d341eaf30,1.158514351118356e-06,2.758372957128996e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,181,1,1407,1535.336123813493,3.6555621995559175e-05,6459334.178475733,28775.16871454733,113.14350664383926,907.5774708887225,912.6470021677261,5.069531279003553,0.001412647002167726,3.1121771361950646e-06,de633dc4d4a97d351e85e138fdd35e7de1ea7dbdfa01893320fa1feaa8acfd9d,2.2163976609590463e-06,5.277136556512338e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,182,1,1417,1535.3361260298907,3.655562204833054e-05,6453229.139345957,28015.85815681941,111.6407281183722,912.6470021677261,922.3457029689832,9.698700801257127,0.0014223457029689831,3.112177136195059e-06,f1f09e58e8316f9b94cb177c40a4a0102613981e62465c7922f6f268d4a53b64,3.360000846441835e-07,8.00000934638237e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,183,1,1421,1535.3361263658908,3.655562205633055e-05,6438301.419015361,26715.738971629773,109.0195264069072,922.3457029689832,924.643043064608,2.2973400956249024,0.001424643043064608,3.1121771361950574e-06,3137077b364393c86972fdaac494cb038f9efee7621ccc5ea240dd357a16a01b,2.5200006348313764e-07,6.000001927589094e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,184,1,1424,1535.3361266178908,3.655562206233055e-05,6431038.54880943,26631.729013412983,108.84798076272888,924.643043064608,926.9403831602328,2.2973400956249024,0.0014269403831602327,3.1121771361950565e-06,fe90436899e59ec47f0e567ab765f441442d73fde7e6246be16ddd423eb2b85c,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,185,1,1426,1535.3361267858909,3.6555622066330553e-05,6422316.925486225,32236.76760156633,119.75576779415536,926.9403831602328,929.237723255858,2.2973400956249024,0.0014292377232558579,3.1121771361950553e-06,2c4985d85cdef0098b5b737b948480356ecd06a5b9286c3e52fca767914414b6,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,186,1,1427,1535.336126869891,3.6555622068330554e-05,6419222.87349615,31805.0008280704,118.95108312839555,929.237723255858,931.5350633514829,2.2973400956249024,0.0014315350633514828,3.112177136195054e-06,2bec7b757328d698b5225a4ae0d69cb42d2d923c473ff42dbcff2b2e3303975d,3.360000846441835e-07,8.000002570118792e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,187,1,1431,1535.336127205891,3.655562207633056e-05,6416067.898435564,31349.93106657426,118.09703398972192,931.5350633514829,933.8324034471076,2.2973400956249024,0.0014338324034471077,3.1121771361950527e-06,43e8e72ee46d9d132a4eb65906326914acffff1c18dd791a697e4686314b2c14,5.040001269662753e-07,1.2000003855178187e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,188,1,1437,1535.3361277098911,3.655562208833056e-05,6412227.342831752,30899.25106486949,117.24509203608487,933.8324034471076,936.1297435427324,2.2973400956249024,0.0014361297435427323,3.112177136195051e-06,b86262325f8e77aeeb4c2102582e8a0ea96e02d569d3993072c9d4a42fe995a0,4.200001058052294e-07,9.999996436384911e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,189,1,1442,1535.3361281298912,3.655562209833056e-05,6407607.557316646,30445.56189684902,116.38116283409997,936.1297435427324,938.4270836383574,2.2973400956249024,0.0014384270836383575,3.11217713619505e-06,f6847db817ec6d2401bb7023b66839b47852c39a9adb3dd3e3110dde20612439,1.0255371307721362e-06,2.4417520414453386e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,190,1,1452,1535.3361291554284,3.655562212274808e-05,6402052.383572577,29981.025206796487,115.48988133016483,938.4270836383574,942.9147135011578,4.487629862800438,0.001442914713501158,3.1121771361950477e-06,0363a69ca574fe39908d34de78278da615b34b446c4cec556d2a26bdfafe6f44,6.72000169288367e-07,1.600001191650116e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,191,1,1460,1535.3361298274285,3.655562213874809e-05,6395357.9351336835,28981.897570452384,113.54920657249785,942.9147135011578,945.7334184104022,2.8187049092443917,0.0014457334184104023,3.112177136195046e-06,976d5863bf30cc3d55084de797da1a2a29b40848a090e098591597b6e4955921,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,192,1,1462,1535.3361299954286,3.655562214274809e-05,6387191.975108437,28410.779091901655,112.42483710038573,945.7334184104022,948.0307585060272,2.2973400956249024,0.0014480307585060272,3.1121771361950447e-06,0d56431ea7b6c644cc2ea157807d8cf9dff58e94dd0fa98af02f94c7011e9968,5.880001481273212e-07,1.4000004497707885e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,193,1,1469,1535.3361305834287,3.6555622156748095e-05,6374749.169556157,32992.76212907958,121.15184526195264,948.0307585060272,950.5738201918462,2.5430616858188126,0.001450573820191846,3.112177136195043e-06,974e044cff455f724d1795f99465d47d53f1a274cbf00e7f0ee32e9dc91496c3,1.8988221199833788e-06,4.521007862783727e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,194,1,1479,1535.3361324822508,3.6555622201958174e-05,6371567.003280187,32563.38435474216,120.36091010840148,950.5738201918462,958.9892439335933,8.415423741747318,0.001458989243933593,3.112177136195039e-06,cacb0f9f483d52397a9c9bbaac6d21b20729a7d63534ad41d08b6ade4a10dd1f,4.200001058052294e-07,1.000000321264849e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,195,1,1484,1535.336132902251,3.655562221195818e-05,6354028.414439776,31184.51862089835,117.78506272465408,958.9892439335933,961.2865840292183,2.2973400956249024,0.0014612865840292182,3.112177136195038e-06,7b7ea98009128b8765e87648391d188f4c70c79d6cdc3b53e8b4b24c71f8f867,5.040001269662753e-07,1.199999707891461e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,196,1,1490,1535.336133406251,3.6555622223958174e-05,6354028.41652559,30641.56575009988,116.75518385665453,961.2865840292183,963.5839241248432,2.2973400956249024,0.0014635839241248431,3.1121771361950366e-06,710bb9025e2397d3439d55e10f1447aa852923c622bde5f9107ec9439d00ded4,9.174209480988793e-07,2.1843360182693256e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,197,1,1500,1535.336134323672,3.6555622245801534e-05,6347275.315818489,30220.140015183795,115.94951366994435,963.5839241248432,967.59845027918,4.014526154336997,0.00146759845027918,3.1121771361950345e-06,3340d3130667ad4b1b79c2721b5ace0d39db1633d6ee4c6b70e358557b9d6bde,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,198,1,1502,1535.336134491672,3.6555622249801535e-05,6339176.633625767,29472.712673864575,114.50666088308311,967.59845027918,969.895790374805,2.2973400956249024,0.001469895790374805,3.1121771361950333e-06,2717ff84d82bde956f1d302e036d47957d2b4516c6f759dba2f3c5df1de4799d,1.441590029571671e-06,3.432353685127454e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,199,1,1512,1535.336135933262,3.655562228412507e-05,6236682.132103656,20790.81792904777,96.17373506589603,969.895790374805,976.2040234344208,6.308233059615885,0.0014762040234344207,3.1121771361950294e-06,da97e7c605681cf105a3a5b6cfbef83fef86d265576da472fc0766a55fd2f2bf,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,200,1,1514,1535.3361361012621,3.6555622288125074e-05,6230747.778631082,20268.88338390403,94.95888517396152,976.2040234344208,978.5013635300458,2.2973400956249024,0.0014785013635300458,3.1121771361950286e-06,74c9261836febc55cd627c75ae76c267c29fc4f8bac50815162edf982a660f82,7.560001904494129e-07,1.800000578276728e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,201,1,1523,1535.3361368572623,3.655562230612508e-05,6227970.408368252,20112.947816007894,94.59290404819417,978.5013635300458,981.9125960279493,3.411232497903347,0.0014819125960279492,3.112177136195027e-06,9a8ea9e99b1cd0b7461593ef53de30aa9b62f0926445a0e7d024e7ea7c9124c5,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,202,1,1525,1535.3361370252624,3.655562231012508e-05,6224572.787810689,19779.62441539333,93.80580520974996,981.9125960279493,984.209936123574,2.2973400956249024,0.001484209936123574,3.1121771361950256e-06,45e779154436dc69e664d8baf97304e689bfad7868faa61a02707f8f4254491e,1.1336305760778487e-06,2.6991213084026633e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,203,1,1535,1535.336138158893,3.6555622337116294e-05,6220407.330120683,19731.381410177873,93.69133800194064,984.209936123574,989.1705754072318,4.960639283657729,0.0014891705754072316,3.112177136195023e-06,b18e16d33108e396dcd59bf71ff126fdc073b687d28d0a78a21fe2cce22450dc,2.5200006348313764e-07,6.000001927589094e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,204,1,1538,1535.336138410893,3.6555622343116296e-05,6215261.277858706,19371.88274388887,92.83390328521853,989.1705754072318,991.4679155028567,2.2973400956249024,0.0014914679155028567,3.1121771361950214e-06,f704b58ee347a49d4b92f708fd5c89068bcdef546ce845bd6df770f8c4075bcc,1.0884377843467519e-06,2.591521019047055e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,205,1,1548,1535.3361394993308,3.6555622369031506e-05,6197506.998807649,27984.97464033051,111.57917710383003,991.4679155028567,996.2307964718016,4.762880968944882,0.0014962307964718016,3.1121771361950193e-06,d0c6ebfec3b308e5d3c9ed1c51571904523608489f6cb2b02dd3a6ea1d2f916f,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,206,1,1549,1535.3361395833308,3.6555622371031506e-05,6192492.291909063,27242.57385491834,110.08921216893657,996.2307964718016,998.5281365674265,2.2973400956249024,0.0014985281365674265,3.112177136195018e-06,cbe13fc57f75edd0420dce7852e54f605e7b27391c0f3cbff6d4d4008a0e0111,4.200001058052294e-07,1.000000321264849e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,207,1,1554,1535.336140003331,3.655562238103151e-05,6189379.707900343,26905.131253007028,109.4052726644202,998.5281365674265,1000.8254766630512,2.2973400956249024,0.0015008254766630512,3.1121771361950167e-06,1f04ab19111d10c0faada7507a761ee7fc288225d4a9a67390072608158897c9,,,False,True,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
